pw1,pw2,pw3,pw4,pw5,pw6,pw7,pw8,pw9,pw10,平均值
58.500219237508745,55.66007209523666,54.22241470988225,56.050768317676514,53.962115021696384,55.36734131337522,55.98168273978931,55.76588929943264,54.35466198118685,54.63800652988382,55.561582989695786
69.26129673947173,67.52773687749834,66.08244527229418,67.38820658773456,65.80795827449151,66.69685029120033,67.61972507087181,66.96946434327198,65.95599267140946,66.1772914099554,67.05056676208581
63.2829203494923,62.99259064015152,62.5244361035706,62.6390151238097,62.25420529865297,62.45558090962229,63.2070881708982,62.76245797750803,62.47559346434268,62.71550594593393,62.68718725057196
57.30454395951286,56.0415303451716,55.40841776612345,56.07097997503936,55.1466993469759,55.804382773054265,56.38447567670937,56.18743188410592,55.51479505020912,55.79193501789098,55.95322035753741
58.500219237508745,57.270681466992045,56.59442082236464,57.26333075834216,56.33128367225541,56.973960483368536,57.58833313593279,57.34456912171521,56.674928119231375,56.94586350589813,57.14197457737627
54.913193403521085,53.62984958233416,52.831895946439374,51.15506174338003,53.64914533163877,50.66703977961437,53.10584080575731,53.50361984637059,52.28240729243165,52.4318496795244,52.2450983088385
50.130492291537536,49.91435297423885,50.77184511920243,48.77036017677443,51.8567332216728,51.83661748992864,51.03820692769023,51.725790422240266,49.962141154387126,51.902283313569264,50.24582331941354
56.108868681516974,54.25844677070713,55.153672018662704,51.15506174338003,57.19046980273243,56.514928331185736,55.50678135343246,56.94133270271113,52.28240729243165,55.395667366802805,54.592952918694245
64.47859562748819,66.46582826100963,66.17087730119691,66.65562192631646,66.07174512502694,65.87155001369992,66.6396737783647,65.61143727355189,67.36413718972105,67.43292002361744,65.66858918916819
66.86994618347997,68.32357655891154,70.44104219081254,67.84797270961927,71.97602400023011,75.22817169621409,71.03554288214184,71.34657517108167,68.52427025874331,72.73619326458294,69.98203019643778
60.89156979350052,62.778374895548296,63.375253893624425,63.07856957640806,63.6963622280184,64.70197230338565,63.81917249757303,63.28031336430392,63.88373798265427,65.1566616368152,62.89070389109808
51.32616756953343,46.33907259160495,45.79631713957888,40.42390469365481,48.32783723163231,43.64957351772874,45.99730712084017,48.32177642238709,41.8412096712313,43.82478389751916,45.13321526030566
50.130492291537536,55.91989237017117,51.23109420385299,60.69386800980245,46.55406787286073,41.3104180971002,51.32897809896453,46.59449528877352,61.563471844609744,52.179061000445785,50.71159279948006
39.36941478957455,35.248669240295456,34.333090691441484,30.8850984272324,35.89280894534512,30.78421870427174,34.33331519679684,36.18026015028979,32.56014511905321,32.81506538340272,33.67957730702623
48.93481701354165,51.68797155653033,50.0060630485393,53.53976330998564,48.31540873873329,45.98872893835728,50.17750282531396,48.28807756589973,54.60267343047617,51.18312543542035,49.487769753961516
69.26129673947173,67.73745615375924,67.29319515994611,67.66908968717887,65.80795827449151,66.85539694737928,67.06105954735084,67.13028007128477,66.22503554663524,66.73710752657367,67.37677152043803
68.06562146147584,66.50065451265183,66.11109046017069,65.88055266183254,65.80795827449151,65.70984754446411,64.65334462890401,65.98699024871244,64.92381033052975,65.59849847778045,66.17564145495713
45.34779117955398,41.96681512027577,42.38922046720552,42.62970152511226,40.93168744362176,42.26847931591293,40.576195444435626,42.8099812280706,41.211628483314335,41.935304754026745,42.285224689203794
46.54346645754987,44.3835848391708,44.75913709136344,45.01442480442563,43.30085609418078,44.6334204514081,44.18776782210588,45.14467255670801,44.18250723521227,44.81246625443768,44.67736345794551
59.69589451550464,57.904247179195686,57.805170710016576,58.130283420756456,56.33128367225541,57.498775264865095,57.43019987356349,57.873182170410345,56.943970994457146,57.5056796225164,57.81912602044118
70.45697201746762,67.38056564791226,66.90194624840692,67.07288173242758,65.80795827449151,66.43916620494782,64.65334462890401,66.72196099639271,64.92381033052975,65.59849847778045,66.97275830695439
40.56509006757043,39.81622033844903,40.41027214626367,40.2450433958457,39.74710311834224,40.39536865998157,40.576195444435626,40.93829009619984,40.70210802814549,41.350680790416206,40.29612954344943
75.23967312945118,73.8755612435745,73.22710879761784,73.03465736164935,72.91546422616858,72.72731380634974,71.87648938424451,72.92981367436826,71.88460874466332,72.5220694058234,73.34387557995476
66.86994618347997,66.06834946430858,65.71176421551682,65.8805743745403,64.623373949212,65.32115990097526,65.85720208812742,65.60565746562102,65.06490247761297,65.58317903856651,65.78350740693979
51.32616756953343,48.50334325297538,48.71647251660093,48.59145544162627,48.03919339529882,48.530841214144,46.595482740552725,48.99741705262734,47.52181429519583,48.28957115767308,48.653614568461656
54.913193403521085,55.58164989369436,55.60377514586481,54.38392183824605,55.997690831082565,54.17577291055719,55.918444348227794,56.91142138782989,57.11629507229019,56.554831505302886,55.33346256730272
56.108868681516974,56.81080101551481,57.87970249845941,59.048821589754326,58.35554360957008,62.362816882757095,58.25290452824232,54.59714691261129,54.79602893424567,59.55305852080443,57.68961082562845
48.93481701354165,49.43589428459214,46.56682296553477,46.68589344359107,46.92274412154501,44.81915122804301,46.73462074538448,45.34004901173687,45.514964382067575,46.19467640368801,46.364672417773846
66.86994618347997,67.87316111189881,67.90421845518745,64.57115519313311,68.24358865645003,62.362816882757095,68.39142333235934,73.11134271436013,73.35815803860184,68.58287613588323,67.44803526019906
63.2829203494923,64.18570774643747,60.875964296462016,58.10031203837406,61.14672111306884,53.00619520024292,61.23844708239153,65.01138205109501,65.23722655544603,59.91581183060475,60.43349920027674
52.52184284752931,53.12334765005347,52.06474008099608,51.42046212020913,52.4462886509917,50.66703977961437,52.3225898947024,52.28287243739268,52.475762796201145,52.52868244250261,51.82391835484545
46.54346645754987,46.97759204095125,47.19380722898634,50.08877348668673,47.69304944490344,54.17577291055719,47.41089058643828,40.711500061299645,40.87443210597853,48.653741099321,47.143579809802226
62.08724507149641,62.95655662461704,61.53734359734703,61.53802653806287,61.92117023085552,61.19323917244282,61.94194220803997,60.382833100657805,60.596694279356974,61.78531163700941,61.221105781532344
64.47859562748819,65.41485886825792,62.31732893225092,64.5014862680233,62.70984380168263,64.70197230338565,62.73862055996067,56.91142138782989,57.11629507229019,61.86091549681874,62.03066310623458
57.30454395951286,58.039952137335256,59.90026825964628,58.50489789491615,60.33485802472331,60.02366146212855,60.29104867787253,61.5399703382671,61.75682734837924,61.76011034655987,59.62272525330284
84.63442264719333,86.22848452698695,85.05849417215327,81.52012600594676,82.83323190342514,84.46783560769686,82.68333462878073,80.12330939451364,75.4657331178594,76.00491570332946,82.25090393899987
65.50361819925912,66.56206657785982,66.08244527229418,63.21782709795538,64.5403983186466,65.75459224266848,64.21532266941884,62.70355352457224,59.22387015154774,59.84991687122925,63.95612733390058
38.03683005302805,35.83328853234872,41.17638109122913,39.28846753179885,40.39632256560172,41.19346032606876,40.1966846171954,42.23421130767432,42.98200718523608,43.69491803912904,39.99722560293798
52.31744690558676,55.49970648147583,50.66440554115867,50.0961713675042,51.38092733634704,50.55008200858295,50.87449040315798,48.75520936745875,46.46240639230287,47.1567035031505,50.87550613831246
73.28394331815097,73.9369733087825,74.38446666598253,71.93869850498226,73.09810182640548,73.9416362148684,73.05713046440538,71.8979541196448,69.66506777274809,70.23527326329366,72.66216924917104
45.194010097166206,44.43734638509183,47.1063963724351,49.15327137346607,49.75111149593996,47.041348877640125,50.148605141936976,52.39765722295063,58.06373708252548,58.695988383222094,49.869159946684135
40.39443736134548,40.7498930196305,41.17638109122913,37.015490211316354,38.67335405823637,41.19346032606876,37.74375493136926,36.76201162549432,31.380676495013464,32.15563315905746,37.76898353529103
65.48674658737869,67.79121769968027,64.89644221605299,65.92852623980579,66.78768129730777,64.58501453235421,66.94409845085848,65.9241760257641,67.34480163470357,67.92741628727936,66.67748718347895
89.45086700685121,88.68678677062783,92.17451250960042,88.62126713976218,89.68215949154074,91.48530186958249,89.97828686919323,89.25501268378434,87.06706380808201,87.54420058340104,89.3094543627701
63.7016694703467,65.33291545603939,63.7104391598118,64.3352777555568,65.20819457129107,63.41543682203994,65.36133915976772,64.7670387881548,66.1846685656813,66.7734877992722,65.0760077271775
58.18518135219257,55.49970648147583,60.48820465335441,61.88621879310525,59.66419792101404,62.206873191947125,61.03350430266669,63.6421029904478,63.86440242763678,63.881280098374,60.41677590073929
51.14081492056522,51.812253116014496,52.26757386982359,51.15506174338003,52.873492178652185,51.680673799118665,52.54808376122936,53.227867851964064,53.42320480643643,53.49592370630959,52.13017322194364
59.467313458406025,59.18715984693716,56.66755683939069,60.69386800980245,55.125568980544266,61.037295481632846,56.88473871612111,49.75645613913616,49.94280559936965,56.57094288563814,56.60794448536976
54.06516049738095,53.04140423783494,54.23207224974901,55.92446487659125,53.51858436828058,56.35898464037576,54.54846317925096,53.227867851964064,53.42320480643643,55.872943578716736,54.129691306954214
63.01111087230654,61.64546209057805,64.86401272962463,65.46327114301366,64.50813528795521,65.71560632288994,65.42817554419476,67.11351470327571,67.34480163470357,67.34306556239547,64.81784495609843
72.61974151636079,72.70782218696205,71.65460980824552,73.80972662613328,70.85345718949111,73.90265029508984,72.17767342895954,68.27065194088502,68.50493470372584,72.06252385901337,71.67416117227373
60.49007509192354,55.49970648147583,58.54996875744544,66.65562192631646,54.808768771229055,66.88518403320421,58.951429480216056,53.227867851964064,53.42320480643643,61.22123827432391,58.52617773807625
30.64142155015676,26.000079557785163,31.63731915829981,35.654501560443606,29.61569773104409,36.47616356503313,31.71503867451286,32.39939757499661,32.540809564035726,35.69648575692004,31.398463560754834
60.0867652954908,60.41631096875761,63.28771821025151,60.69386800980245,64.40253522213209,61.037295481632846,63.83789667048791,68.27065194088502,68.50493470372584,65.52571921566333,63.20503789409529
37.90193003439289,35.83328853234872,38.01692919835786,40.42390469365481,36.93440381436741,41.15447440629022,38.09666623912216,37.02794652543383,37.18134184012477,40.31219970894867,37.812845022042765
67.79582704387934,70.24951994332116,68.4471596126462,68.2393269899015,68.17712692505053,67.42153143571332,68.26491700657425,67.66332398360466,68.59939385193337,68.47565997819139,68.89718795831531
57.42708205884336,60.41631096875761,58.16422040948079,58.11229332752605,57.51586799753492,56.89533204288488,57.43019987356349,57.24908884512093,58.56648086399958,58.09030358612696,58.454126279952
79.72505748332725,86.22848452698695,80.29004281241068,80.79875021691973,78.83838585256613,77.38039900841835,77.8957766803616,77.50913634043995,80.25208693950086,78.2917118458592,80.98754901997155
60.2107651437189,64.10376433421894,60.92731481310846,61.10111829340491,59.88503664809394,59.23448746351342,59.83791479201033,59.56336332033954,61.29503163531067,60.398160562141285,61.275571924774404
48.30021240757234,45.66649750691227,49.09716976056926,47.92167567571672,50.40836204585785,50.44519758942688,51.4109125774464,50.87468820111354,49.57761771696576,51.73603718248063,49.16192404340551
59.874465736695896,55.49970648147583,60.57444098735901,58.63693673404522,63.43878962393248,62.74322059445623,63.44948716968058,63.03477503316745,60.69258450971181,63.85994602616275,60.79599442502964
66.99149584197166,70.24951994332116,67.6483250955894,68.2393269899015,65.80795827449151,66.21703964363584,68.26491700657425,66.48589508325428,67.93898312542159,67.30641206250958,68.10746507479564
61.38875115925226,67.79121769968027,62.10449947408532,62.32526107142464,61.06962097337346,59.26940153358084,58.63405733278691,59.5836549830806,62.42844783746779,60.41347998981592,62.49829866861355
74.18521366604388,75.16612443060293,74.78100134408274,74.18518490309529,75.2846328767276,74.43899769759896,75.48806176191476,74.60614740926047,74.7436229995338,75.39923090623434,75.31293968974843
65.42315419118889,65.33291545603939,66.08789164738909,65.23460603262593,66.99254259977101,66.25195372539905,67.06105954735084,66.50618674599535,66.21440688311141,67.32173149018423,66.46217253438708
63.40428887513611,61.64546209057805,64.70312295884371,63.13989191487615,66.99254259977101,66.26140924657275,65.26916942497465,66.25640795816656,66.1846685656813,67.06648708973314,64.94089108534347
49.0117908454754,50.58310199419405,49.68752044139882,49.47791083732169,49.22377772057834,48.71774359185866,49.87742132141441,49.43573388055228,49.94280559936965,50.305282819543294,49.91656177138068
56.79107926607423,57.95800872511672,58.727393794696496,58.97667475701719,57.51586799753492,56.904787564058566,59.11482110769722,59.14484801496455,61.54413628959226,60.02595139688525,59.00600433741463
68.15739352066072,69.02036882150071,67.15595495426837,65.60467817493559,69.36171125033005,68.6005646672013,67.60518846797454,66.42514447571276,63.86440242763678,67.18345185453806,67.41549416648918
65.13120975754323,69.02036882150071,64.73823495884471,65.01851336698503,63.43878962393248,62.75267611562993,65.06241252836736,62.784996245338654,62.704269358614525,63.60470162571167,65.05447593468257
59.74327189293618,64.10376433421894,61.102601439408986,62.59376945365251,57.51586799753492,56.904787564058566,61.40262205992141,59.681232501489816,62.704269358614525,60.57367444680278,61.44130056345612
63.95033270679844,66.56206657785982,67.35102651913319,69.08162465206495,63.43878962393248,62.75267611562993,67.87191806405228,67.61245663563739,73.14546697981487,68.53420909804795,67.71544106053572
74.78540135697371,71.47867106514161,73.89824501356568,70.33403896141986,80.02297017784565,79.12676406002974,74.6030053807703,75.23022615462068,70.82520084177035,75.92563908531064,74.10894736158588
54.41452693733356,54.27055535965538,54.84777329522457,53.641127995180646,56.33128367225541,55.73520985374429,55.17315398823583,55.30578833315757,54.583337875458696,56.13340764775119,55.061725635789834
69.92870909677788,72.70782218696205,67.21657436944007,65.6647416890642,69.36171125033005,68.6005646672013,67.55141657342791,64.81599101613696,60.38400322057,65.54028269324621,67.48451221928737
75.79143417810926,79.14055117468186,74.38446666598253,82.1561821092529,73.65638105485102,71.71943856527128,76.9170866496765,73.0592251721786,78.32594667189133,77.69188208191221,76.0866957801689
73.34633606942087,73.13574522551544,73.19846360974134,71.42502505952767,75.40582817288067,76.39774940652836,74.61067891267828,74.6783242841685,72.61575813260684,75.01245166292449,73.6737460252658
63.36542085560952,63.267298835967935,62.5244361035706,63.07856957640806,64.74456924536507,65.87155001369992,64.54590900640345,64.26408914568478,63.31207438477272,65.74942516965515,63.82485189789285
64.96701315976557,65.69036366462487,63.7104391598118,66.65562192631646,65.34234727724441,65.87155001369992,66.12426597134444,64.86597911337425,65.60972131555987,67.43292002361744,65.41253703327605
57.044470955850585,58.315456933702194,56.59442082236464,59.50151722649965,57.06122875061285,56.514928331185736,58.11022576192865,56.812661147878735,58.64892290142629,59.32382202989457,57.53695546001668
56.7431651739239,59.54460805552264,57.78042387860583,60.69386800980245,55.89858792598336,53.00619520024292,57.73229231300151,55.74880930580868,59.80905597044856,58.1066963634633,57.16016236288374
59.39455379594632,60.73852176235914,57.78042387860583,63.07856957640806,58.83261936929253,58.85408375181428,60.47947816890635,58.52504565540789,60.94656984381477,62.1928439495368,59.90435906894272
53.28613431596496,52.73142075688852,49.47840248491748,55.92446487659125,53.474560535645104,56.514928331185736,54.414688202898574,53.201321341741966,53.394395291541386,57.640327175932285,53.97259856423148
52.30303757171983,53.43408986140437,53.03641165364106,53.53976330998564,52.920669493219975,51.83661748992864,53.33325842446554,52.786002165131,54.03100983259462,54.14694312269875,52.804264151185116
61.8017402220657,63.79378085327252,60.15242999108822,66.65562192631646,60.61498172645138,60.02366146212855,62.87671897368351,60.28407286070666,63.83559291274174,64.46910234787835,62.27723779317774
54.32354295968118,55.02742400580303,53.03641165364106,57.11681565989405,54.28557092465577,54.92595860345525,55.02248495511665,54.10640180487104,55.532189865020754,57.23297089519573,55.05857075621725
58.622099619782325,59.5991624653748,57.78042387860583,64.27092035971086,57.25191246219156,59.13581283533982,56.22634241434008,56.99704631500009,59.76408385287847,61.25017001940733,59.42589555088559
67.36488660266893,68.6119952348757,66.08244527229418,73.80972662613328,65.54400273914816,67.69252988935806,64.65334462890401,65.09700697826521,68.26334323361786,69.90032356039046,68.18183884244382
61.94958869851314,62.85936432670667,62.5244361035706,63.07856957640806,62.58091501783703,62.368359219131854,62.245629710457166,62.20489674554001,62.9014080215181,63.58388769830565,62.61621179681194
69.86976045227601,71.05182089114491,69.64045444101777,72.61737584283047,69.6884209695141,70.12517163295834,69.46877446579768,69.14772017119583,70.61886221921745,71.65276687621466,70.57553491654865
43.8639080966372,44.46187704569046,43.54838720371151,49.96271096007723,42.446235292464166,44.69827939502935,40.576195444435626,42.532097983585736,45.454055678946965,46.82175380024731,44.69576453607479
51.971659420660025,52.593251092627966,51.85040859739987,53.53976330998564,52.51032134484884,52.61443381296514,52.61477003666982,52.36996308715901,53.22696964356568,54.35245979424839,52.66831398135178
60.60092310993134,61.62456046179207,58.96642693484703,66.65562192631646,59.027162041998494,61.07766454401161,58.63405733278691,58.7334850327121,61.690976176749984,63.55802699542164,61.41870206465013
63.10579695953841,64.06438610576976,62.5244361035706,65.46327114301366,63.17158027236445,63.51030628761191,63.44948716968058,62.78419822564274,64.04649516234959,65.31047031124584,63.81239813875495
51.601038250436176,52.22990847754628,53.03641165364106,52.34741252668284,52.51357516107352,52.23946353826015,51.4109125774464,52.36849736456288,52.85358421449075,53.19853130624124,52.2649122525901
69.5601278203188,69.72649866245762,69.64045444101777,68.7381882788979,70.63849172626269,69.83644544551885,69.46877446579768,71.95420547675083,70.27416063942354,71.18424984697107,70.35447812785543
69.67133008104122,71.53619026124866,70.82645749725896,70.5166194755628,70.6506790141014,69.89405510088027,71.87648938424451,68.48279376392293,70.36402593910968,70.61283361036283,70.3952468818088
62.458586098021385,63.512672873184655,62.5244361035706,62.75624440580529,63.53765909484455,62.86088191326352,64.65334462890401,62.69710757587641,63.36992626487109,64.26511732022868,63.291629436117006
58.46172929050504,59.24467904304422,58.96642693484703,58.59311164253478,59.5886582224045,58.95355761091621,59.83791479201033,59.2256958630485,59.49506177883863,60.22525801764814,59.343345863301955
55.09838487546182,53.098923433942,53.03641165364106,52.63135772602077,56.40911522169659,55.74914769962233,53.81862749589324,61.5399703382671,56.257679288557775,58.48659807759176,56.13166982926713
39.59329858851653,37.76856949512606,38.80437497874675,37.73706791302504,41.01503296064271,40.5603443912679,38.1684805259888,45.34004901173687,41.20925063977208,42.90967309558992,40.770968172157474
57.60337504035993,57.43498744425317,57.78042387860583,56.81468044586987,58.792648473467565,58.14066834237613,57.43019987356349,60.382833100657805,58.67282994920093,59.64496496689949,58.5311522842757
65.67447328548164,67.26819641881673,67.26844832853537,66.3534867122923,66.70167814166136,65.98673079853296,67.06105954735084,65.01138205109501,66.4891614414759,66.57297429624299,66.44696330899374
69.67376742922515,71.6042604414194,72.01246055350015,70.5368094321414,70.65285632747464,69.88881065594833,70.6726319250211,68.48279376392293,70.36904517362349,70.03475976026446,70.38929541414807
58.01564336207255,58.083598101394514,58.96642693484703,57.42095081581056,59.19007367159646,58.53401506884868,57.43019987356349,60.382833100657805,59.07231447428174,59.64496496689949,58.92648663635611
35.859975690668136,36.491145909006846,37.02023149058239,36.50791932448228,37.40382184056493,36.84125552791791,36.96462306676538,37.240088348471744,38.34147490914703,38.54767703509416,37.51539544146138
72.81524097661364,72.13652844179974,72.9844585497663,71.08609204026355,73.48767978120911,73.03502804113309,71.87648938424451,75.42561718957874,71.98533391079262,73.58410406017387,73.09581349487196
59.71814708462238,57.369389185320514,58.80251255977194,56.78613484078362,59.51460466775194,60.20124147509184,59.83791479201033,61.5399703382671,55.74347094448096,59.79391654861698,59.04045202491947
87.16334431256429,86.2674348879306,86.83228367573618,84.80018910126508,87.38724778876295,87.06996056490436,86.32277889492553,89.31126404089038,84.7467976700375,87.06508286317023,86.79361353528446
53.79510486060645,60.498575816286014,58.26818132196029,59.74019215748373,58.01158184118951,54.384921182632,55.02248495511665,54.59714691261129,66.1846685656813,59.15207178685027,58.601433477803084
62.56899985872496,59.84501722359529,62.30203180553136,59.162584207235525,62.94002091499065,63.046265126490255,59.83791479201033,67.32565652631362,60.38400322057,63.224194826101936,62.51585817963132
62.8456706885425,61.658423759570894,61.61722015600295,60.96555172947782,62.32755394271109,63.20410638696056,65.85720208812742,61.5399703382671,58.06373708252548,62.49944376425737,61.82030316964
56.18645541659822,58.00562198337734,57.56649500746713,57.37199499118552,57.857199266116936,56.72407660326055,57.43019987356349,56.91142138782989,59.22387015154774,58.53062438430538,57.85516380431371
76.34693263268105,77.68936572713835,78.06259163875556,76.44135532387666,78.2995242000763,76.51219292466016,74.28420430269135,80.05416614001595,80.10626539394845,78.50902670922375,78.1482119455519
50.778249576656606,54.3354944125499,53.56586054383126,53.78669044112343,53.62878137941975,51.44519277729056,51.4109125774464,52.28287243739268,58.06373708252548,54.618759348882406,53.919174032454855
59.21468993021202,60.76457044917623,59.9153400220651,62.68111931928162,61.06962097337346,60.796242919074565,61.37272950874012,59.2256958630485,61.29333637926224,64.10022013154251,61.46517898932149
49.59248559778585,49.70221035279223,50.39673501703175,50.7576114862536,50.40836204585785,50.61350099151881,50.9648102905792,51.12573519978338,51.2734470103573,52.56093525147094,51.36501083237072
53.23631354023258,54.618814840074,53.985324740859134,57.911716186070414,55.1466993469759,55.33930248892011,55.732998088209385,53.44000967500198,55.89425331184714,59.484506179513886,56.02373840049726
53.80575012500098,54.618814840074,54.56303599735784,66.25817166919003,55.1466993469759,58.443142073704415,58.793066112532,54.59714691261129,59.11677455552047,67.56200559556399,59.10195061838372
46.68850056548472,48.473059230971785,47.47759820315446,50.7576114862536,49.22377772057834,48.7332630342828,48.93097802128783,46.49718624934616,49.280560424043806,52.56093525147094,49.427299740465145
51.92703404531857,50.93136147461267,52.73816057441033,43.60350678643679,51.59294637113736,49.78084748538743,50.31813039909573,54.59714691261129,50.44539463069368,45.63736432342799,50.60915253572554
76.97941277477317,75.51438391102157,77.61364420037158,75.79697793561245,75.2846328767276,76.64344405810623,77.85852450310483,80.05416614001595,77.28202251980805,76.79343349962124,77.37741083878826
77.66245357645968,77.97268615466245,78.25251656707789,73.41227636900685,77.65380152728662,76.3171986598158,77.53848523355192,78.89702890240665,76.76162372887758,74.48557652360694,77.01213565110007
73.44918904924455,73.05608166738068,74.0862155867518,71.02757480240123,72.91546422616858,72.78798684304157,73.88534404304906,75.42561718957874,73.33570128477812,72.17771954759262,73.50626698778
57.3359738505296,57.0771170837149,58.09046461097762,44.79585756973959,57.51586799753492,53.69774079303368,54.41601730968786,59.2256958630485,54.22828558842296,46.79129281143515,54.51095222400619
86.63080855061462,87.80589512922602,87.13569408174212,84.97730941192498,87.13047612952272,86.92394879935682,86.73719237897369,85.38226795013723,84.72529477762313,83.7170044276642,85.92380978551459
54.34757604472564,54.618814840074,55.1136115632299,50.35238909324584,55.1466993469759,55.34535062087146,52.70004320915908,52.63951289540018,50.912606285779,47.94522129944231,52.81242375576321
84.23945799462284,85.34759288558513,84.76368796925973,81.37688326652939,84.7613074789637,84.58479337872828,83.5629785751357,82.31796866106139,81.16048081965641,79.10129047563557,82.81579711110918
47.81270724727258,48.473059230971785,48.61770298855924,47.45332043111748,49.22377772057834,48.32788435898583,48.58486731636066,48.73593736248009,48.84558438883296,49.09914978744946,48.88360395567121
35.29946205984007,36.18154801276734,36.19177914454264,33.72959952539166,37.37793446778322,35.462529545528824,35.3844085979191,36.04657636294173,35.99970587868814,35.25200793136357,36.03082398155854
69.89135465867218,70.5977794237398,70.53165129436542,67.67653615629075,70.54629557560955,70.549860854957,69.49993850715025,68.80733421667837,67.86115790715104,66.40807710755684,69.16807784604113
63.74759734259549,61.99372157099668,64.49320303895578,61.060172347483885,62.25420529865297,67.04112772401419,62.2712278251942,61.80421637326557,59.11795250823343,57.17664920349957,62.157327408722246
50.12136734021573,49.70221035279223,50.935492619869805,47.991061334050926,50.40836204585785,51.83661748992864,49.429746941168354,49.5039649869083,48.138895733772586,46.79129281143515,49.67875744907388
